"SUB_DISTRICT_ID","DISTRICT_ID","CODE","SUB_DISTRICT_CODE","SUB_DISTRICT_THAI","SUB_DISTRICT_ENGLISH","LATITUDE","LONGITUDE","POSTAL_CODE","UPDATED_AT","CREATED_AT"
201,52,"08","110208",คลองนิยมยาตรา,Khlong Niyom Yattra,"13.624","100.935","10560",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
202,53,"01","110301",บางพลีใหญ่,Blang Phli Yai,"13.618","100.694","10540",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
203,53,"02","110302",บางแก้ว,Bang Kaeo,"13.642","100.662","10540",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
204,53,"03","110303",บางปลา,Bang Pla,"13.561","100.739","10540",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
205,53,"04","110304",บางโฉลง,Bang Chalong,"13.623","100.755","10540",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
206,53,"08","110308",ราชาเทวะ,Racha Thewa,"13.681","100.733","10540",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
207,53,"09","110309",หนองปรือ,Nong Prue,"13.678","100.75","10540",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
208,54,"01","110401",ตลาด,Talat,"13.656","100.533","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
209,54,"02","110402",บางพึ่ง,Bang Phueng,"13.671","100.52","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
210,54,"03","110403",บางจาก,Bang Chak,"13.616","100.536","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
211,54,"04","110404",บางครุ,Bang Khru,"13.631","100.526","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
212,54,"05","110405",บางหญ้าแพรก,Bang Ya Phraek,"13.645","100.546","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
213,54,"06","110406",บางหัวเสือ,Bang Hua Suea,"13.625","100.549","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
214,54,"07","110407",สำโรงใต้,Samrong Tai,"13.641","100.573","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
215,54,"08","110408",บางยอ,Bang Yo,"13.679","100.558","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
216,54,"09","110409",บางกะเจ้า,Bang Kachao,"13.697","100.561","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
217,54,"10","110410",บางน้ำผึ้ง,Bang Nam Phueng,"13.679","100.578","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
218,54,"11","110411",บางกระสอบ,Bang Krasop,"13.666","100.566","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
219,54,"12","110412",บางกอบัว,Bang Ko Bua,"13.693","100.577","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
220,54,"13","110413",ทรงคนอง,Song Khanong,"13.665","100.545","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
221,54,"14","110414",สำโรง,Samrong,"13.659","100.584","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
222,54,"15","110415",สำโรงกลาง,Samrong Klang,"13.653","100.564","10130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
223,55,"01","110501",นาเกลือ,Na Kluea,"13.53","100.494","10290",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
224,55,"02","110502",บ้านคลองสวน,Ban Khlong Suan,"13.571","100.476","10290",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
225,55,"03","110503",แหลมฟ้าผ่า,Laem Fa Pha,"13.539","100.559","10290",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
226,55,"04","110504",ปากคลองบางปลากด,Pak Khlong Bang Pla Kot,"13.606","100.567","10290",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
227,55,"05","110505",ในคลองบางปลากด,Nai Khlong Bang Pla Kot,"13.588","100.541","10290",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
228,56,"01","110601",บางเสาธง,Bang Sao Thong,"13.6","100.815","10570",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
229,56,"02","110602",ศีรษะจรเข้น้อย,Sisa Chorakhe Noi,"13.689","100.799","10570",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
230,56,"03","110603",ศีรษะจรเข้ใหญ่,Sisa Chorakhe Yai,"13.641","100.803","10570",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
231,57,"01","120101",สวนใหญ่,Suan Yai,"13.842","100.494","11000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
232,57,"02","120102",ตลาดขวัญ,Talat Khwan,"13.85","100.509","11000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
233,57,"03","120103",บางเขน,Bang Khen,"13.835","100.516","11000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
234,57,"04","120104",บางกระสอ,Bang Kraso,"13.869","100.491","11000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
235,57,"05","120105",ท่าทราย,Tha Sai,"13.884","100.501","11000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
236,57,"06","120106",บางไผ่,Bang Phai,"13.823","100.492","11000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
237,57,"07","120107",บางศรีเมือง,Bang Si Mueang,"13.841","100.475","11000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
238,57,"08","120108",บางกร่าง,Bang Krang,"13.835","100.438","11000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
239,57,"09","120109",ไทรม้า,Sai Ma,"13.87","100.472","11000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
240,57,"10","120110",บางรักน้อย,Bang Rak Noi,"13.859","100.464","11000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
241,58,"01","120201",วัดชลอ,Wat Chalo,"13.802","100.476","11130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
242,58,"02","120202",บางกรวย,Bang Kruai,"13.809","100.499","11130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
243,58,"03","120203",บางสีทอง,Bang Si Thong,"13.818","100.479","11130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
244,58,"04","120204",บางขนุน,Bang Khanun,"13.811","100.453","11130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
245,58,"05","120205",บางขุนกอง,Bang Khun Kong,"13.821","100.444","11130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
246,58,"06","120206",บางคูเวียง,Bang Khu Wiang,"13.822","100.417","11130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
247,58,"07","120207",มหาสวัสดิ์,Maha Sawat,"13.806","100.434","11130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
248,58,"08","120208",ปลายบาง,Plai Bang,"13.814","100.402","11130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
249,58,"09","120209",ศาลากลาง,Sala Klang,"13.81","100.358","11130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
250,59,"01","120301",บางม่วง,Bang Muang,"13.838","100.406","11140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
251,59,"02","120302",บางแม่นาง,Bang Mae Nang,"13.868","100.381","11140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
252,59,"03","120303",บางเลน,Bang Len,"13.854","100.434","11140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
253,59,"04","120304",เสาธงหิน,Sao Thong Hin,"13.875","100.404","11140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
254,59,"05","120305",บางใหญ่,Bang Yai,"13.837","100.375","11140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
255,59,"06","120306",บ้านใหม่,Ban Mai,"13.861","100.333","11140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
256,60,"01","120401",โสนลอย,Sano Loi,"13.914","100.422","11110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
257,60,"02","120402",บางบัวทอง,Bang Bua Thong,"13.944","100.39","11110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
258,60,"03","120403",บางรักใหญ่,Bang Rak Yai,"13.878","100.438","11110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
259,60,"04","120404",บางคูรัด,Bang Khu Rat,"13.907","100.351","11110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
260,60,"05","120405",ละหาร,Lahan,"13.964","100.401","11110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
261,60,"06","120406",ลำโพ,Lam Pho,"13.97","100.416","11110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
262,60,"07","120407",พิมลราช,Phimon Rat,"13.934","100.366","11110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
263,60,"08","120408",บางรักพัฒนา,Bang Rak Phatthana,"13.894","100.41","11110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
264,61,"01","120501",ไทรน้อย,Sai Noi,"13.976","100.344","11150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
265,61,"02","120502",ราษฎร์นิยม,Rat Niyom,"14.088","100.329","11150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
266,61,"03","120503",หนองเพรางาย,Nong Phrao Ngai,"13.906","100.322","11150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
267,61,"04","120504",ไทรใหญ่,Sai Yai,"14.085","100.292","11150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
268,61,"05","120505",ขุนศรี,Khun Si,"14.005","100.287","11150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
269,61,"06","120506",คลองขวาง,Khlong Khwang,"14.004","100.306","11150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
270,61,"07","120507",ทวีวัฒนา,Thawi Watthana,"13.942","100.312","11150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
271,62,"01","120601",ปากเกร็ด,Pak Kret,"13.912","100.506","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
272,62,"02","120602",บางตลาด,Bang Talat,"13.896","100.521","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
273,62,"03","120603",บ้านใหม่,Ban Mai,"13.93","100.546","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
274,62,"04","120604",บางพูด,Bang Phut,"13.927","100.516","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
275,62,"05","120605",บางตะไนย์,Bang Tanai,"13.931","100.492","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
276,62,"06","120606",คลองพระอุดม,Khlong Phra Udom,"13.93","100.479","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
277,62,"07","120607",ท่าอิฐ,Tha It,"13.894","100.48","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
278,62,"08","120608",เกาะเกร็ด,Ko Kret,"13.91","100.472","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
279,62,"09","120609",อ้อมเกร็ด,Om Kret,"13.909","100.453","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
280,62,"10","120610",คลองข่อย,Khlong Khoi,"13.959","100.45","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
281,62,"11","120611",บางพลับ,Bang Phlap,"13.929","100.458","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
282,62,"12","120612",คลองเกลือ,Khlong Kluea,"13.902","100.55","11120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
283,63,"01","130101",บางปรอก,Bang Prok,"14.012","100.528","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
284,63,"02","130102",บ้านใหม่,Ban Mai,"13.963","100.553","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
285,63,"03","130103",บ้านกลาง,Ban Klang,"14.001","100.558","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
286,63,"04","130104",บ้านฉาง,Ban Chang,"14.029","100.507","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
287,63,"05","130105",บ้านกระแชง,Ban Krachaeng,"14.031","100.552","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
288,63,"06","130106",บางขะแยง,Bang Khayaeng,"13.967","100.523","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
289,63,"07","130107",บางคูวัด,Bang Khu Wat,"13.963","100.495","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
290,63,"08","130108",บางหลวง,Bang Luang,"14.007","100.509","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
291,63,"09","130109",บางเดื่อ,Bang Duea,"13.99","100.487","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
292,63,"10","130110",บางพูด,Bang Phut,"14.035","100.572","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
293,63,"11","130111",บางพูน,Bang Phun,"13.988","100.594","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
294,63,"12","130112",บางกะดี,Bang Kadi,"13.983","100.537","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
295,63,"13","130113",สวนพริกไทย,Suan Phrik Thai,"14.018","100.568","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
296,63,"14","130114",หลักหก,Lak Hok,"13.963","100.59","12000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
297,64,"01","130201",คลองหนึ่ง,Khlong Nueng,"14.066","100.607","12120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
298,64,"02","130202",คลองสอง,Khlong Song,"14.079","100.642","12120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
299,64,"03","130203",คลองสาม,Khlong Sam,"14.087","100.664","12120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
300,64,"04","130204",คลองสี่,Khlong Si,"14.097","100.687","12120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
301,64,"05","130205",คลองห้า,Khlong Ha,"14.106","100.71","12120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
302,64,"06","130206",คลองหก,Khlong Hok,"14.117","100.733","12120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
303,64,"07","130207",คลองเจ็ด,Khlong Chet,"14.125","100.75","12120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
304,65,"01","130301",ประชาธิปัตย์,Prachathipat,"13.987","100.632","12130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
305,65,"02","130302",บึงยี่โถ,Bueng Yitho,"13.999","100.687","12130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
306,65,"03","130303",รังสิต,Rangsit,"14.018","100.731","12110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
307,65,"04","130304",ลำผักกูด,Lam Phak Kut,"14.036","100.779","12110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
308,65,"05","130305",บึงสนั่น,Bueng Sanan,"14.052","100.824","12110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
309,65,"06","130306",บึงน้ำรักษ์,Bueng Nam Rak,"14.071","100.88","12110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
310,66,"01","130401",บึงบา,Bueng Ba,"14.112","100.824","12170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
311,66,"02","130402",บึงบอน,Bueng Bon,"14.087","100.778","12170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
312,66,"03","130403",บึงกาสาม,Bueng Ka Sam,"14.2","100.824","12170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
313,66,"04","130404",บึงชำอ้อ,Bueng Cham O,"14.172","100.778","12170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
314,66,"05","130405",หนองสามวัง,Nong Sam Wang,"14.13","100.881","12170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
315,66,"06","130406",ศาลาครุ,Sala Khru,"14.244","100.928","12170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
316,66,"07","130407",นพรัตน์,Noppharat,"14.223","100.866","12170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
317,67,"01","130501",ระแหง,Rahaeng,"14.059","100.396","12140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
318,67,"02","130502",ลาดหลุมแก้ว,Lat Lum Kaeo,"14.006","100.41","12140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
319,67,"03","130503",คูบางหลวง,Khu Bang Luang,"14.047","100.467","12140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
320,67,"04","130504",คูขวาง,Khu Khwang,"14.068","100.437","12140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
321,67,"05","130505",คลองพระอุดม,Khlong Phra Udom,"13.99","100.449","12140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
322,67,"06","130506",บ่อเงิน,Bo Ngoen,"14.102","100.383","12140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
323,67,"07","130507",หน้าไม้,Na Mai,"14.034","100.359","12140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
324,68,"01","130601",คูคต,Khu Khot,"13.955","100.641","12130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
325,68,"02","130602",ลาดสวาย,Lat Sawai,"13.958","100.685","12150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
326,68,"03","130603",บึงคำพร้อย,Bueng Kham Phroi,"13.961","100.731","12150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
327,68,"04","130604",ลำลูกกา,Lum Luk Ka,"13.972","100.774","12150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
328,68,"05","130605",บึงทองหลาง,Bueng Thonglang,"13.984","100.82","12150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
329,68,"06","130606",ลำไทร,Lam Sai,"13.973","100.861","12150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
330,68,"07","130607",บึงคอไห,Bueng Kho Hai,"14.029","100.862","12150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
331,68,"08","130608",พืชอุดม,Phuet Udom,"13.975","100.896","12150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
332,69,"01","130701",บางเตย,Bang Toei,"14.062","100.504","12160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
333,69,"02","130702",คลองควาย,Khlong Khwai,"14.097","100.478","12160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
334,69,"03","130703",สามโคก,Sam Khok,"14.052","100.529","12160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
335,69,"04","130704",กระแชง,Krachaeng,"14.043","100.544","12160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
336,69,"05","130705",บางโพธิ์เหนือ,Bang Pho Nuea,"14.042","100.515","12160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
337,69,"06","130706",เชียงรากใหญ่,Chiang Rak Yai,"14.057","100.574","12160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
338,69,"07","130707",บ้านปทุม,Ban Pathum,"14.067","100.546","12160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
339,69,"08","130708",บ้านงิ้ว,Ban Ngio,"14.084","100.539","12160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
